,word,vowels_amount,penultimate_word_ending,antepenultimate_word_ending,index
14180,VERBOTEN,3,0,0,2
3501,VERCAMMEN,3,0,0,2
33214,VERDONE,3,0,0,2
47814,VERDUZCO,3,0,0,2
6546,VEREINSBANK,3,0,0,2
6970,VERGARA,3,0,0,2
21647,VERHOFSTADT,3,0,0,2
27840,VERINA,3,0,0,2
20868,VERINE,3,0,0,2
24415,VERIZONS,3,0,0,2
33596,VERMEULEN,3,0,0,2
32480,VERMILYEA,3,0,0,2
27054,VERMONTER,3,0,0,2
16199,VERNETA,3,0,0,2
23074,VEROA,3,0,0,2
22923,VERRASTRO,3,0,0,2
46383,VERRILLI,3,0,0,2
3389,VERSACE,3,0,0,2
1724,VERTUCCI,3,0,0,2
29586,VESPERA,3,0,0,2
46289,VETRANO,3,0,0,2
6708,VEVERKA,3,0,0,2
10962,VEVILA,3,0,0,2
5932,VEXATIOUS,3,0,0,2
27860,VEZINA,3,0,0,2
40052,VIAGRA,3,0,0,2
22254,VIANA,3,0,0,2
20407,VIANI,3,0,0,2
42295,VIANO,3,0,0,2
13487,VIANSA,3,0,0,2
9348,VIATOR,3,0,0,2
21809,VIBRATO,3,0,0,2
26018,VICARI,3,0,0,2
34069,VICENZI,3,0,0,2
8750,VICKERY,3,0,0,2
38068,VICOMTE,3,0,0,2
38642,VICUNA,3,0,0,2
15061,VIDALES,3,0,0,2
49942,VIDALIA,3,0,0,2
41423,VIEJO,3,0,0,2
2732,VIENNA,3,0,0,2
5051,VIETTI,3,0,0,2
776,VIEYRA,3,0,0,2
34429,VILARDO,3,0,0,2
42658,VILLALVA,3,0,0,2
1784,VILLARI,3,0,0,2
33147,VILLELLA,3,0,0,2
26685,VINCENNES,3,0,0,2
24142,VINCENTE,3,0,0,2
9469,VINCENTI,3,0,0,2
9255,VINCENTIA,3,0,0,2
32206,VINDICTIVE,3,0,0,2
13202,VINITA,3,0,0,2
43772,VIOLA,3,0,0,2
15959,VIOLAS,3,0,0,2
2268,VIRGINIA,3,0,0,2
41443,VIRGINIANS,3,0,0,2
44889,VISCARDI,3,0,0,2
40144,VISCOMI,3,0,0,2
21998,VISCONTI,3,0,0,2
16310,VISCUSI,3,0,0,2
21824,VITALE,3,0,0,2
4896,VITRONICS,3,0,0,2
13489,VITULLI,3,0,0,2
28030,VIVALDI,3,0,0,2
14214,VIVEIROS,3,0,0,2
18126,VIVEROS,3,0,0,2
42216,VIVONA,3,0,0,2
11166,VIYELLA,3,0,0,2
48783,VIZZINI,3,0,0,2
40323,VODAVI,3,0,0,2
243,VOGOSCA,3,0,0,2
43613,VOLCANOS,3,0,0,2
5606,VOLETA,3,0,0,2
7660,VONBARGEN,3,0,0,2
6987,VONBEHREN,3,0,0,2
16852,VONCANNON,3,0,0,2
26585,VONTOBEL,3,0,0,2
48729,VUKELICH,3,0,0,2
42896,VUOLO,3,0,0,2
4503,WACHOWSKI,3,0,0,2
4792,WAHINE,3,0,0,2
45482,WALICKI,3,0,0,2
8984,WANNISKI,3,0,0,2
27028,WARONKER,3,0,0,2
39624,WARZECHA,3,0,0,2
37935,WASEDA,3,0,0,2
45740,WASSILY,3,0,0,2
40968,WASZKIEWICZ,3,0,0,2
10920,WEDOWEE,3,0,0,2
47068,WEEHAWKEN,3,0,0,2
36502,WENATCHEE,3,0,0,2
45963,WHATEVER,3,0,0,2
29362,WHICHEVER,3,0,0,2
18654,WHODUNIT,3,0,0,2
7091,WHODUNITS,3,0,0,2
43785,WHOEVER,3,0,0,2
25811,WIECZOREK,3,0,0,2
39671,WIERENGA,3,0,0,2
15357,WIERZBICKI,3,0,0,2
6521,WIITALA,3,0,0,2
3364,WIKOWSKY,3,0,0,2
37009,WILCOXON,3,0,0,2
23716,WILDAVSKY,3,0,0,2
16301,WILFREDO,3,0,0,2
43136,WILHELMA,3,0,0,2
11533,WILHELMI,3,0,0,2
21508,WILINSKI,3,0,0,2
3199,WILLAPA,3,0,0,2
3115,WINIECKI,3,0,0,2
24425,WINNETKA,3,0,0,2
39523,WINNICKI,3,0,0,2
43485,WINOLA,3,0,0,2
25706,WINOOSKI,3,0,0,2
32365,WIRKKALA,3,0,0,2
11197,WISINSKI,3,0,0,2
14955,WISNESKI,3,0,0,2
28615,WISNIESKI,3,0,0,2
5117,WITHDRAWING,3,0,0,2
46719,WITHHOLDING,3,0,0,2
13611,WITKOWSKI,3,0,0,2
45780,WITOWSKI,3,0,0,2
35886,WITUCKI,3,0,0,2
12292,WOJCICKI,3,0,0,2
46924,WOJDYLA,3,0,0,2
15945,WOLINSKI,3,0,0,2
17784,WOLKANCZIK,3,0,0,2
46079,WOLLAEGER,3,0,0,2
27220,WOMETCO,3,0,0,2
28965,WYNNONA,3,0,0,2
5137,WYOMING,3,0,0,2
42724,WYSOCKI,3,0,0,2
35768,WYSZYNSKI,3,0,0,2
33382,XANADA,3,0,0,2
7602,XAVIERA,3,0,0,2
47801,YABLONSKY,3,0,0,2
37993,YAGODA,3,0,0,2
31742,YAMADA,3,0,0,2
12871,YAMATO,3,0,0,2
37695,YANNUZZI,3,0,0,2
29903,YARDENI,3,0,0,2
27580,YASUSHI,3,0,0,2
41135,YAVLINSKI,3,0,0,2
31750,YAVLINSKY,3,0,0,2
19510,YAWORSKI,3,0,0,2
24782,YBANEZ,3,0,0,2
32918,YBARBO,3,0,0,2
33612,YEHUDI,3,0,0,2
19938,YEVLINSKY,3,0,0,2
23840,YNIGUEZ,3,0,0,2
32266,YOGIISMS,3,0,0,2
47892,YOKADO,3,0,0,2
15981,YOKOTA,3,0,0,2
41476,YOLANDA,3,0,0,2
47868,YORUBA,3,0,0,2
30677,YOSHIO,3,0,0,2
37804,YOSHIRO,3,0,0,2
2525,YUCAIPA,3,0,0,2
1975,YURACHEK,3,0,0,2
30754,YURCHENKO,3,0,0,2
28248,YUTAKA,3,0,0,2
30559,ZABAWA,3,0,0,2
49636,ZABINSKI,3,0,0,2
18030,ZABOWSKI,3,0,0,2
20541,ZACCONE,3,0,0,2
45332,ZADILLO,3,0,0,2
26223,ZADROZNY,3,0,0,2
37529,ZAFFINO,3,0,0,2
44214,ZAFFUTO,3,0,0,2
20710,ZAGORSKI,3,0,0,2
37975,ZAHRADNIK,3,0,0,2
8762,ZAJKOWSKI,3,0,0,2
23889,ZAKRAJSEK,3,0,0,2
25593,ZALENSKI,3,0,0,2
9006,ZALESKI,3,0,0,2
14475,ZAMBRANA,3,0,0,2
12980,ZAMPEDRI,3,0,0,2
40216,ZAMPINO,3,0,0,2
38598,ZANELLA,3,0,0,2
45887,ZANONI,3,0,0,2
12140,ZAPPONE,3,0,0,2
12623,ZAPPULLA,3,0,0,2
40227,ZARCONE,3,0,0,2
47483,ZAREMSKI,3,0,0,2
46061,ZARLENGO,3,0,0,2
601,ZARRELLA,3,0,0,2
27206,ZARROLI,3,0,0,2
18590,ZARZUSKY,3,0,0,2
14797,ZASADA,3,0,0,2
33403,ZAVODNIK,3,0,0,2
45153,ZAVODNY,3,0,0,2
31076,ZAWACKI,3,0,0,2
20174,ZAWISLAK,3,0,0,2
41355,ZAZUETA,3,0,0,2
14948,ZDROJEWSKI,3,0,0,2
22295,ZELASKO,3,0,0,2
13715,ZELENY,3,0,0,2
26351,ZELESNIK,3,0,0,2
30626,ZELEZNIK,3,0,0,2
23672,ZELINA,3,0,0,2
14091,ZELINSKY,3,0,0,2
42565,ZEMAITIS,3,0,0,2
8794,ZEMBRISKI,3,0,0,2
5144,ZEMECKI,3,0,0,2
6342,ZEMECKIS,3,0,0,2
37932,ZENAIDA,3,0,0,2
34086,ZENINA,3,0,0,2
24573,ZEOLI,3,0,0,2
11137,ZERILLI,3,0,0,2
38588,ZERLINA,3,0,0,2
2657,ZHIVAGO,3,0,0,2
12979,ZIELINSKI,3,0,0,2
26331,ZIMBABWE,3,0,0,2
12926,ZINGALE,3,0,0,2
18863,ZINGARO,3,0,0,2
16000,ZIOBRO,3,0,0,2
3996,ZOUABRI,3,0,0,2
10248,ZUCHOWSKI,3,0,0,2
36945,ZUKOWSKI,3,0,0,2
19435,ZUMPANO,3,0,0,2
11087,ZUNIGA,3,0,0,2
31068,ZUNINO,3,0,0,2
26334,ZURITA,3,0,0,2
33695,ZUROWSKI,3,0,0,2
14089,ZUZANA,3,0,0,2
41105,ZYSKOWSKI,3,0,0,2
20399,AACHEN,2,0,0,1
25035,AALSETH,2,0,0,1
20838,AANCOR,2,0,0,1
21762,AARDVARK,2,0,0,1
23035,AARDVARKS,2,0,0,1
13583,AARON,2,0,0,1
48771,AARONS,2,0,0,1
39570,AARTI,2,0,0,1
42001,AASEN,2,0,0,1
25562,ABBATE,2,0,0,1
32435,ABBE,2,0,0,1
17391,ABBEVILLE,2,0,0,1
13628,ABBIE,2,0,0,1
23358,ABBITT,2,0,0,1
21709,ABBOT,2,0,0,1
16875,ABBOTT,2,0,0,1
17586,ABBY,2,0,0,1
6220,ABEL,2,0,0,1
28936,ABERG,2,0,0,1
12815,ABERT,2,0,0,1
15230,ABEX,2,0,0,1
25239,ABIE,2,0,0,1
36474,ABITZ,2,0,0,1
32980,ABLY,2,0,0,1
44849,ABNER,2,0,0,1
25191,ABNEY,2,0,0,1
27854,ABO,2,0,0,1
9614,ABRA,2,0,0,1
36858,ABRAMS,2,0,0,1
27573,ABSCESS,2,0,0,1
178,ABSENT,2,0,0,1
10358,ABSTON,2,0,0,1
35781,ABU,2,0,0,1
777,ABZUG,2,0,0,1
27658,ACCENTS,2,0,0,1
10492,ACCO,2,0,0,1
5101,ACCOR,2,0,0,1
12452,ACCU,2,0,0,1
35564,ACECOMM,2,0,0,1
40901,ACER,2,0,0,1
17437,ACES,2,0,0,1
29150,ACEY,2,0,0,1
21167,ACHATZ,2,0,0,1
30646,ACHING,2,0,0,1
24404,ACHMED,2,0,0,1
22068,ACHORD,2,0,0,1
8682,ACHORN,2,0,0,1
22411,ACIDS,2,0,0,1
17814,ACKERT,2,0,0,1
44294,ACKLAND,2,0,0,1
1519,ACKLES,2,0,0,1
7719,ACKLEY,2,0,0,1
34700,ACKROYD,2,0,0,1
19282,ACMAT,2,0,0,1
14836,ACNE,2,0,0,1
11592,ACORNS,2,0,0,1
7122,ACOTT,2,0,0,1
4407,ACRO,2,0,0,1
21571,ACTIN,2,0,0,1
4140,ACTING,2,0,0,1
43095,ACTIVE,2,0,0,1
28358,ACTORS,2,0,0,1
43110,ADAGE,2,0,0,1
25575,ADAH,2,0,0,1
12,ADAN,2,0,0,1
42855,ADDED,2,0,0,1
24254,ADDICKS,2,0,0,1
8166,ADDRESS,2,0,0,1
33916,ADDY,2,0,0,1
45729,ADEN,2,0,0,1
22263,ADEY,2,0,0,1
35747,ADJUNCT,2,0,0,1
16605,ADKINS,2,0,0,1
18159,ADLER,2,0,0,1
20440,ADLERS,2,0,0,1
30253,ADLON,2,0,0,1
41286,ADLONG,2,0,0,1
13544,ADMAN,2,0,0,1
38521,ADMIN,2,0,0,1
24746,ADNAN,2,0,0,1
2004,ADOLF,2,0,0,1
21368,ADOLPH,2,0,0,1
3498,ADTEC,2,0,0,1
12182,ADY,2,0,0,1
44244,AEGIS,2,0,0,1
16830,AEGON,2,0,0,1
27071,AELTUS,2,0,0,1
20313,AERIE,2,0,0,1
48502,AESOP,2,0,0,1
48308,AESTHETE,2,0,0,1
19859,AESTHETES,2,0,0,1
14408,AFFIX,2,0,0,1
36469,AFGHAN,2,0,0,1
27465,AFHELDT,2,0,0,1
19069,AFRO,2,0,0,1
19317,AFSHAR,2,0,0,1
10904,AGACHE,2,0,0,1
22238,AGAN,2,0,0,1
5762,AGAR,2,0,0,1
31687,AGARD,2,0,0,1
33179,AGATE,2,0,0,1
47077,AGCO,2,0,0,1
33328,AGENCE,2,0,0,1
27586,AGER,2,0,0,1
48974,AGERS,2,0,0,1
49935,AGFA,2,0,0,1
25980,AGGIES,2,0,0,1
10207,AGGY,2,0,0,1
30903,AGILE,2,0,0,1
40541,AGIP,2,0,0,1
25421,AGNE,2,0,0,1
42054,AGNER,2,0,0,1
10560,AGNOR,2,0,0,1
33131,AGNOS,2,0,0,1
21021,AGRA,2,0,0,1
28000,AGUA,2,0,0,1
35974,AHLGREN,2,0,0,1
35539,AHMEEK,2,0,0,1
31880,AHNER,2,0,0,1
6485,AHO,2,0,0,1
21794,AHRENDT,2,0,0,1
39771,AHRENS,2,0,0,1
46341,AIDED,2,0,0,1
19205,AIDING,2,0,0,1
49404,AIESHA,2,0,0,1
26191,AIKEN,2,0,0,1
39681,AIKENS,2,0,0,1
27294,AIKEY,2,0,0,1
42760,AILEY,2,0,0,1
47025,AILOR,2,0,0,1
43735,AIMAL,2,0,0,1
36890,AIMLESS,2,0,0,1
9860,AIMONE,2,0,0,1
47411,AINLEY,2,0,0,1
32807,AINSWORTH,2,0,0,1
26345,AIPAC,2,0,0,1
45951,AIRBASE,2,0,0,1
28128,AIRBOATS,2,0,0,1
48329,AIRBORNE,2,0,0,1
1862,AIRBUS,2,0,0,1
33945,AIRCRAFT,2,0,0,1
28968,AIRDROP,2,0,0,1
4771,AIREDALE,2,0,0,1
46428,AIRES,2,0,0,1
12550,AIRFARE,2,0,0,1
15356,AIRFARES,2,0,0,1
15760,AIRFLOWS,2,0,0,1
9622,AIRFOIL,2,0,0,1
18607,AIRFRAMES,2,0,0,1
16461,AIRFREIGHT,2,0,0,1
7167,AIRGAS,2,0,0,1
34508,AIRGLOW,2,0,0,1
472,AIRHEAD,2,0,0,1
32883,AIRHEADZ,2,0,0,1
12175,AIRLESS,2,0,0,1
21746,AIRLIFT,2,0,0,1
47614,AIRLOCK,2,0,0,1
47108,AIRMAN,2,0,0,1
1001,AIRSHIPS,2,0,0,1
21722,AIRSPACE,2,0,0,1
20842,AIRSTRIKE,2,0,0,1
49577,AIRSTRIKES,2,0,0,1
14599,AIRTIME,2,0,0,1
12996,AIRTOUCH,2,0,0,1
40021,AIRTRAN,2,0,0,1
15857,AIRWING,2,0,0,1
18122,AITKEN,2,0,0,1
26025,AJA,2,0,0,1
16771,AJAX,2,0,0,1
4133,AKA,2,0,0,1
31472,AKARD,2,0,0,1
19686,AKBAR,2,0,0,1
38751,AKBASH,2,0,0,1
2354,AKEN,2,0,0,1
33346,AKHTAR,2,0,0,1
17192,AKI,2,0,0,1
16476,AKRON,2,0,0,1
39738,AKZOS,2,0,0,1
38422,ALAN,2,0,0,1
35727,ALAND,2,0,0,1
29751,ALANN,2,0,0,1
12988,ALAR,2,0,0,1
37992,ALBACH,2,0,0,1
6968,ALBAN,2,0,0,1
43427,ALBEN,2,0,0,1
33242,ALBER,2,0,0,1
22304,ALBERG,2,0,0,1
13500,ALBERN,2,0,0,1
10305,ALBERT,2,0,0,1
17791,ALBIE,2,0,0,1
39640,ALBRECHT,2,0,0,1
1400,ALBRO,2,0,0,1
744,ALCAN,2,0,0,1
4611,ALCIDE,2,0,0,1
12823,ALCOTT,2,0,0,1
32003,ALDA,2,0,0,1
5251,ALDEN,2,0,0,1
30219,ALDER,2,0,0,1
7547,ALDI,2,0,0,1
9633,ALDIS,2,0,0,1
6057,ALDRED,2,0,0,1
16931,ALDREDGE,2,0,0,1
19188,ALDRETE,2,0,0,1
27483,ALDRIDGE,2,0,0,1
26635,ALDWIN,2,0,0,1
11226,ALDWYN,2,0,0,1
49542,ALEC,2,0,0,1
13263,ALEWIFE,2,0,0,1
14759,ALEWINE,2,0,0,1
26490,ALEWIVES,2,0,0,1
30889,ALEX,2,0,0,1
25623,ALEY,2,0,0,1
10598,ALFA,2,0,0,1
1670,ALFIE,2,0,0,1
5427,ALFIN,2,0,0,1
23186,ALFONS,2,0,0,1
45245,ALFONSE,2,0,0,1
37790,ALFRED,2,0,0,1
47231,ALGAE,2,0,0,1
48365,ALGAL,2,0,0,1
49221,ALGER,2,0,0,1
8342,ALGOL,2,0,0,1
18009,ALGOM,2,0,0,1
22015,ALGY,2,0,0,1
26071,ALICE,2,0,0,1
20166,ALIFF,2,0,0,1
1543,ALIX,2,0,0,1
11773,ALKA,2,0,0,1
21956,ALKENES,2,0,0,1
46300,ALLA,2,0,0,1
4116,ALLAH,2,0,0,1
34981,ALLBRIGHT,2,0,0,1
3946,ALLEMAN,2,0,0,1
4393,ALLENE,2,0,0,1
9911,ALLENS,2,0,0,1
38347,ALLEYS,2,0,0,1
5539,ALLGOOD,2,0,0,1
5909,ALLIES,2,0,0,1
4467,ALLING,2,0,0,1
41223,ALLIS,2,0,0,1
131,ALLMON,2,0,0,1
35978,ALLOY,2,0,0,1
4630,ALLSOPP,2,0,0,1
6117,ALLSPICE,2,0,0,1
23226,ALLTEL,2,0,0,1
27895,ALLUM,2,0,0,1
14702,ALLUMS,2,0,0,1
19268,ALLWEISS,2,0,0,1
33616,ALLY,2,0,0,1
42264,ALLYN,2,0,0,1
25027,ALMAL,2,0,0,1
21877,ALMAND,2,0,0,1
4939,ALMAS,2,0,0,1
49979,ALMAY,2,0,0,1
7109,ALMER,2,0,0,1
14648,ALMGREN,2,0,0,1
31447,ALMO,2,0,0,1
12524,ALMON,2,0,0,1
2754,ALMOST,2,0,0,1
17697,ALMYS,2,0,0,1
21733,ALOE,2,0,0,1
1747,ALONGE,2,0,0,1
16295,ALPA,2,0,0,1
1899,ALPHA,2,0,0,1
45081,ALPHIN,2,0,0,1
42727,ALPO,2,0,0,1
44695,ALRED,2,0,0,1
35141,ALSBROOK,2,0,0,1
38257,ALSIP,2,0,0,1
35866,ALSO,2,0,0,1
8656,ALSOP,2,0,0,1
49119,ALSTHOM,2,0,0,1
37217,ALSTON,2,0,0,1
31029,ALSUP,2,0,0,1
47869,ALTA,2,0,0,1
31178,ALTAR,2,0,0,1
13524,ALTARS,2,0,0,1
7929,ALTER,2,0,0,1
12014,ALTERED,2,0,0,1
48076,ALTERS,2,0,0,1
6597,ALTFEST,2,0,0,1
33071,ALTHAUS,2,0,0,1
20517,ALTHERR,2,0,0,1
2092,ALTICE,2,0,0,1
24014,ALTLAND,2,0,0,1
15885,ALTOID,2,0,0,1
44347,ALTON,2,0,0,1
43144,ALTRA,2,0,0,1
30238,ALTSCHUL,2,0,0,1
38021,ALTUS,2,0,0,1
28891,ALUMS,2,0,0,1
48113,ALUN,2,0,0,1
8120,ALVAN,2,0,0,1
38451,ALVEY,2,0,0,1
7683,ALVIN,2,0,0,1
22531,ALVIS,2,0,0,1
39477,ALWIN,2,0,0,1
22719,ALWINE,2,0,0,1
34749,ALY,2,0,0,1
29816,ALYS,2,0,0,1
7071,ALZA,2,0,0,1
408,AMAN,2,0,0,1
4121,AMBAC,2,0,0,1
15326,AMBASE,2,0,0,1
30666,AMBER,2,0,0,1
22562,AMBERG,2,0,0,1
33739,AMBLE,2,0,0,1
23845,AMBLES,2,0,0,1
21213,AMBLIN,2,0,0,1
8178,AMBOY,2,0,0,1
48441,AMBRIZ,2,0,0,1
10637,AMBUSHED,2,0,0,1
38855,AMCA,2,0,0,1
26299,AMCAST,2,0,0,1
37387,AMCOLE,2,0,0,1
43714,AMCOR,2,0,0,1
44560,AMDAHL,2,0,0,1
1731,AMDEC,2,0,0,1
26103,AMDUR,2,0,0,1
39035,AMESVILLE,2,0,0,1
35023,AMEY,2,0,0,1
38033,AMFAC,2,0,0,1
37761,AMGEN,2,0,0,1
31512,AMI,2,0,0,1
42104,AMICK,2,0,0,1
28368,AMIE,2,0,0,1
35377,AMIS,2,0,0,1
33614,AMISH,2,0,0,1
21841,AMMAN,2,0,0,1
40751,AMMO,2,0,0,1
6915,AMORE,2,0,0,1
2445,AMOS,2,0,0,1
36503,AMPAD,2,0,0,1
39758,AMPAL,2,0,0,1
14196,AMPCO,2,0,0,1
2946,AMPERE,2,0,0,1
43113,AMPEX,2,0,0,1
20261,AMREIN,2,0,0,1
34992,AMREP,2,0,0,1
25037,AMSCO,2,0,0,1
36488,AMSLER,2,0,0,1
2378,AMTRACK,2,0,0,1
37285,AMVEST,2,0,0,1
44546,AMY,2,0,0,1
25804,AMYX,2,0,0,1
39884,ANAND,2,0,0,1
32072,ANAS,2,0,0,1
6069,ANCHO,2,0,0,1
22229,ANCHORED,2,0,0,1
31507,ANCHORS,2,0,0,1
46018,ANDER,2,0,0,1
48268,ANDERS,2,0,0,1
41528,ANDIE,2,0,0,1
26290,ANDING,2,0,0,1
47692,ANDLER,2,0,0,1
6636,ANDO,2,0,0,1
17798,ANDRAE,2,0,0,1
46696,ANDRAS,2,0,0,1
33248,ANDRE,2,0,0,1
49910,ANDREU,2,0,0,1
46535,ANDREW,2,0,0,1
27581,ANDREWS,2,0,0,1
17522,ANDREY,2,0,0,1
4905,ANDRIC,2,0,0,1
15774,ANDRICH,2,0,0,1
983,ANDRICK,2,0,0,1
23666,ANDROIDS,2,0,0,1
40310,ANDRUS,2,0,0,1
23878,ANDRY,2,0,0,1
44791,ANDRZEJ,2,0,0,1
30985,ANDY,2,0,0,1
33170,ANGEL,2,0,0,1
43420,ANGER,2,0,0,1
26042,ANGERT,2,0,0,1
13537,ANGI,2,0,0,1
16327,ANGIE,2,0,0,1
44165,ANGLED,2,0,0,1
10191,ANGLEN,2,0,0,1
46118,ANGLER,2,0,0,1
21983,ANGLES,2,0,0,1
37198,ANGLEY,2,0,0,1
49906,ANGLIM,2,0,0,1
33576,ANGLIN,2,0,0,1
10612,ANGLING,2,0,0,1
4464,ANGLO,2,0,0,1
1444,ANGLOS,2,0,0,1
15051,ANGRY,2,0,0,1
14940,ANGSTROM,2,0,0,1
44419,ANGSTROMS,2,0,0,1
49671,ANGUISHED,2,0,0,1
4506,ANGUS,2,0,0,1
21587,ANHALT,2,0,0,1
45244,ANKLAM,2,0,0,1
14928,ANKLE,2,0,0,1
2048,ANKLES,2,0,0,1
13314,ANKLETS,2,0,0,1
5680,ANKNEY,2,0,0,1
49261,ANKROM,2,0,0,1
31032,ANNA,2,0,0,1
34333,ANNALS,2,0,0,1
6864,ANNAS,2,0,0,1
21498,ANNEX,2,0,0,1
2130,ANNEXED,2,0,0,1
49975,ANNIE,2,0,0,1
39469,ANNIS,2,0,0,1
23281,ANNUL,2,0,0,1
35566,ANNULLED,2,0,0,1
1597,ANO,2,0,0,1
47085,ANODES,2,0,0,1
18250,ANSAID,2,0,0,1
23146,ANSANG,2,0,0,1
16888,ANSCHEL,2,0,0,1
36803,ANSCHUTZ,2,0,0,1
2911,ANSETT,2,0,0,1
3601,ANSGAR,2,0,0,1
24416,ANSHAN,2,0,0,1
27018,ANSOHN,2,0,0,1
29753,ANSPACH,2,0,0,1
39074,ANSTISS,2,0,0,1
32551,ANSWERED,2,0,0,1
46465,ANSWERS,2,0,0,1
6792,ANTAL,2,0,0,1
11418,ANTAR,2,0,0,1
29417,ANTCZAK,2,0,0,1
28914,ANTEC,2,0,0,1
27866,ANTED,2,0,0,1
8886,ANTES,2,0,0,1
7901,ANTHEM,2,0,0,1
36643,ANTHEMS,2,0,0,1
17237,ANTHILLS,2,0,0,1
40825,ANTIC,2,0,0,1
4698,ANTICS,2,0,0,1
29008,ANTIS,2,0,0,1
15492,ANTLE,2,0,0,1
27282,ANTLERED,2,0,0,1
10416,ANTSY,2,0,0,1
25765,ANTWERP,2,0,0,1
7104,ANUS,2,0,0,1
22441,ANWYL,2,0,0,1
24486,ANY,2,0,0,1
6385,ANZUS,2,0,0,1
1994,AON,2,0,0,1
12435,APACS,2,0,0,1
28231,APCAR,2,0,0,1
8997,APEC,2,0,0,1
20103,APELIKE,2,0,0,1
28101,APEX,2,0,0,1
44843,APHIDS,2,0,0,1
15149,APING,2,0,0,1
19397,APLIN,2,0,0,1
1961,APPEL,2,0,0,1
43757,APPLE,2,0,0,1
44324,APPLES,2,0,0,1
4028,APPRO,2,0,0,1
7465,APRA,2,0,0,1
49923,APRIL,2,0,0,1
4330,APRILE,2,0,0,1
21361,APSELL,2,0,0,1
8029,APTER,2,0,0,1
19062,APTLY,2,0,0,1
13373,ARABS,2,0,0,1
35890,ARAN,2,0,0,1
9147,ARANT,2,0,0,1
49010,ARBAT,2,0,0,1
1009,ARBAUGH,2,0,0,1
44900,ARBO,2,0,0,1
15781,ARBOR,2,0,0,1
22316,ARBOUR,2,0,0,1
47685,ARCAND,2,0,0,1
19576,ARCHBOLD,2,0,0,1
36160,ARCHER,2,0,0,1
38196,ARCHERD,2,0,0,1
30095,ARCHERS,2,0,0,1
44735,ARCHES,2,0,0,1
35731,ARCHIE,2,0,0,1
11009,ARCHIVES,2,0,0,1
5653,ARCHWAY,2,0,0,1
37331,ARCOS,2,0,0,1
11693,ARDEN,2,0,0,1
5056,ARDENE,2,0,0,1
40286,ARDENT,2,0,0,1
24258,ARDLEY,2,0,0,1
23374,ARDMORE,2,0,0,1
5666,ARDOR,2,0,0,1
42969,ARDOYNE,2,0,0,1
36075,ARDRA,2,0,0,1
49095,ARDSHIEL,2,0,0,1
20759,ARENDT,2,0,0,1
22737,ARENT,2,0,0,1
25993,ARGON,2,0,0,1
7578,ARGOT,2,0,0,1
49833,ARGUES,2,0,0,1
42839,ARGYLE,2,0,0,1
33089,ARI,2,0,0,1
12846,ARIC,2,0,0,1
4469,ARIE,2,0,0,1
46729,ARIES,2,0,0,1
27659,ARJUN,2,0,0,1
41644,ARKIN,2,0,0,1
376,ARKLA,2,0,0,1
10997,ARKWRIGHT,2,0,0,1
20207,ARLENE,2,0,0,1
38704,ARLINE,2,0,0,1
5339,ARMAN,2,0,0,1
1209,ARMAND,2,0,0,1
35643,ARMANDT,2,0,0,1
47589,ARMAS,2,0,0,1
48288,ARMBAND,2,0,0,1
12984,ARMBRUST,2,0,0,1
44377,ARMCHAIR,2,0,0,1
24431,ARMCO,2,0,0,1
4049,ARMENT,2,0,0,1
42040,ARMER,2,0,0,1
48294,ARMEY,2,0,0,1
33842,ARMIES,2,0,0,1
4405,ARMIN,2,0,0,1
26157,ARMOIRES,2,0,0,1
344,ARMORED,2,0,0,1
40972,ARMREST,2,0,0,1
47482,ARMRESTS,2,0,0,1
3908,ARMSTEAD,2,0,0,1
49666,ARMSTRAD,2,0,0,1
49078,ARMTEC,2,0,0,1
29706,ARMY,2,0,0,1
18339,ARNALL,2,0,0,1
23420,ARNEY,2,0,0,1
25797,ARNHOLT,2,0,0,1
29277,ARNO,2,0,0,1
38887,ARNOTT,2,0,0,1
44374,ARNOW,2,0,0,1
16742,ARNSTEIN,2,0,0,1
31066,ARNTSON,2,0,0,1
39443,ARNTZEN,2,0,0,1
34606,ARNWINE,2,0,0,1
8861,ARON,2,0,0,1
13964,ARONS,2,0,0,1
2370,ARPA,2,0,0,1
41314,ARRICK,2,0,0,1
22115,ARROW,2,0,0,1
36862,ARROWS,2,0,0,1
26606,ARRUPE,2,0,0,1
15397,ARSDALE,2,0,0,1
11008,ARSEHOLE,2,0,0,1
48563,ARSES,2,0,0,1
17166,ARSONS,2,0,0,1
23439,ARSOV,2,0,0,1
12152,ARTCARVED,2,0,0,1
46065,ARTER,2,0,0,1
21419,ARTES,2,0,0,1
27641,ARTHUR,2,0,0,1
8857,ARTIE,2,0,0,1
23425,ARTIS,2,0,0,1
37929,ARTMAN,2,0,0,1
29911,ARTON,2,0,0,1
45427,ARTRA,2,0,0,1
30115,ARTRIP,2,0,0,1
38173,ARTUR,2,0,0,1
10170,ARTWORK,2,0,0,1
34119,ARTY,2,0,0,1
48175,ARUM,2,0,0,1
43612,ARVAL,2,0,0,1
10536,ARVEY,2,0,0,1
32303,ARVID,2,0,0,1
16175,ARWEN,2,0,0,1
48262,ARWOOD,2,0,0,1
13748,ARY,2,0,0,1
19046,ASCLAD,2,0,0,1
29236,ASDA,2,0,0,1
23852,ASGARD,2,0,0,1
30193,ASHARE,2,0,0,1
13911,ASHBROOK,2,0,0,1
8090,ASHBY,2,0,0,1
